Starttid;Sluttid;Övning;Vikt;Reps;Anteckningar;Kcal;Distans;Tid;Kategori;Namn;Kroppsvikt
2021-09-20 14:29;2021-09-20 15:28;"Hack Squat";110;9;"Vilade länge";;;;Quads & Glutes;"Fullbody 1 w1/4";81.1
2021-09-20 14:29;2021-09-20 15:28;"Bench Press ";90;8;"3rir";;;;Chest;"Fullbody 1 w1/4";81.1
2021-09-20 14:29;2021-09-20 15:28;"Bench Press ";90;7;"";;;;Chest;"Fullbody 1 w1/4";81.1
2021-09-20 14:29;2021-09-20 15:28;"DB Curl";12;13;"3rir";;;;Biceps;"Fullbody 1 w1/4";81.1
2021-09-20 14:29;2021-09-20 15:28;"DB Curl";12;9;"";;;;Biceps;"Fullbody 1 w1/4";81.1
2021-09-20 14:29;2021-09-20 15:28;"Dumbell Skullcrusher";12;11;"3rir";;;;Triceps;"Fullbody 1 w1/4";81.1
2021-09-20 14:29;2021-09-20 15:28;"Dumbell Skullcrusher";12;9;"";;;;Triceps;"Fullbody 1 w1/4";81.1
2021-09-20 14:29;2021-09-20 15:28;"Upright Barbell Row";32.5;14;"3rir";;;;Delts;"Fullbody 1 w1/4";81.1
2021-09-20 14:29;2021-09-20 15:28;"Upright Barbell Row";32.5;12;"";;;;Delts;"Fullbody 1 w1/4";81.1
2021-09-15 16:08;2021-09-15 16:43;"Bench Press ";90;6;"";;;;Chest;"Deload 1";81.7
2021-09-15 16:08;2021-09-15 16:43;"Bench Press ";90;6;"";;;;Chest;"Deload 1";81.7
2021-09-15 16:08;2021-09-15 16:43;"Pull Up";0;10;"";;;;Back;"Deload 1";81.7
2021-09-15 16:08;2021-09-15 16:43;"Pull Up";0;8;"";;;;Back;"Deload 1";81.7
2021-09-15 16:08;2021-09-15 16:43;"Technogym Leg Extension";47.5;22;"";;;;Quads & Glutes;"Deload 1";81.7
2021-09-15 16:08;2021-09-15 16:43;"Technogym Leg Extension";47.5;16;"";;;;Quads & Glutes;"Deload 1";81.7
2021-09-15 16:08;2021-09-15 16:43;"Upright Barbell Row";32.5;14;"";;;;Delts;"Deload 1";81.7
2021-09-15 16:08;2021-09-15 16:43;"Upright Barbell Row";32.5;12;"";;;;Delts;"Deload 1";81.7
2021-09-11 13:07;2021-09-11 14:40;"SLDL";125;10;"Dålig form sista reppen";;;;Hamstrings;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"SLDL";125;7;"Är greppet som failar innan styrkan tbh, högra strappen glider av";;;;Hamstrings;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"SLDL";125;6;"";;;;Hamstrings;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"DB Fly";15;15;"";;;;Chest;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"DB Fly";15;8;"Gör för ont";;;;Chest;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"DB Fly";15;8;"";;;;Chest;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"Decline Pushup";0;12;"";;;;Chest;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"Decline Pushup";0;11;"";;;;Chest;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"Decline Pushup";0;10;"";;;;Chest;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"Straight Arm Pushdown";22.5;20;"";;;;Back;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"Straight Arm Pushdown";22.5;16;"";;;;Back;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"Straight Arm Pushdown";22.5;12;"";;;;Back;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"Straight Arm Pushdown";22.5;11;"";;;;Back;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"Plate Loaded Bicep Curl";20;16;"";;;;Biceps;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"Plate Loaded Bicep Curl";20;12;"";;;;Biceps;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"Plate Loaded Bicep Curl";20;11;"";;;;Biceps;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"Plate Loaded Bicep Curl";20;10;"";;;;Biceps;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"Machine Lateral Raise";25;20;"";;;;Delts;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"Machine Lateral Raise";25;16;"";;;;Delts;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"Machine Lateral Raise";25;14;"";;;;Delts;"Fullbody 4";81.2
2021-09-11 13:07;2021-09-11 14:40;"Machine Lateral Raise";25;15;"";;;;Delts;"Fullbody 4";81.2
2021-09-09 16:35;2021-09-09 18:07;"Hack Squat";110;13;"+2,5";;;;Quads & Glutes;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Hack Squat";110;11;"";;;;Quads & Glutes;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Hack Squat";110;9;"";;;;Quads & Glutes;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Hack Squat";100;10;"";;;;Quads & Glutes;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Bench Press ";72.5;20;"+2,5";;;;Chest;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Bench Press ";72.5;14;"";;;;Chest;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Bench Press ";72.5;11;"";;;;Chest;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Bench Press ";72.5;10;"";;;;Chest;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Plate Loaded Row";72.5;16;"";;;;Back;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Plate Loaded Row";72.5;13;"";;;;Back;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Plate Loaded Row";72.5;10;"";;;;Back;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Dips";0;16;"+1";;;;Triceps;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Dips";0;13;"";;;;Triceps;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Dips";0;11;"";;;;Triceps;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Incline Curls";11;16;"+1";;;;Biceps;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Incline Curls";11;13;"";;;;Biceps;"Fullbody 3";81.55
2021-09-09 16:35;2021-09-09 18:07;"Incline Curls";11;11;"";;;;Biceps;"Fullbody 3";81.55
2021-09-07 17:00;2021-09-07 18:32;"Pull Up";15;12;"";;;;Back;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Pull Up";15;8;"";;;;Back;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Pull Up";0;10;"";;;;Back;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Plate Loaded Incline Press";67.5;15;"";;;;Chest;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Plate Loaded Incline Press";67.5;12;"";;;;Chest;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Plate Loaded Incline Press";67.5;10;"";;;;Chest;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Plate Loaded Incline Press";67.5;9;"";;;;Chest;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Seated Leg Curl";42.5;16;"";;;;Hamstrings;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Seated Leg Curl";42.5;15;"";;;;Hamstrings;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Seated Leg Curl";42.5;13;"";;;;Hamstrings;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Seated Leg Curl";42.5;10;"";;;;Hamstrings;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Neutral Grip Pulldown";60;16;"+1";;;;Back;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Neutral Grip Pulldown";60;11;"";;;;Back;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Neutral Grip Pulldown";60;11;"";;;;Back;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Lateral Dumbbell Raise";7;18;"";;;;Delts;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Lateral Dumbbell Raise";7;14;"";;;;Delts;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Lateral Dumbbell Raise";7;13;"";;;;Delts;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Lateral Dumbbell Raise";7;11;"";;;;Delts;"Fullbody 2";81.55
2021-09-07 17:00;2021-09-07 18:32;"Lateral Dumbbell Raise";5;17;"";;;;Delts;"Fullbody 2";81.55
2021-09-06 11:55;2021-09-06 13:43;"Barbell Row";77.5;7;"0rir, typ 8 men nuddade inte";;;;Back;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Barbell Row";77.5;6;"";;;;Back;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Barbell Row";75;8;"";;;;Back;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Barbell Row";75;7;"";;;;Back;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Bench Press ";92.5;10;"+2,5 0rir";;;;Chest;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Bench Press ";92.5;8;"Buktryck gör fan allt, ta in innan avlyft och håll ";;;;Chest;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Bench Press ";92.5;7;"";;;;Chest;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Bench Press ";92.5;6;"";;;;Chest;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Technogym Leg Extension";47.5;26;"0rir";;;;Quads & Glutes;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Technogym Leg Extension";47.5;20;"";;;;Quads & Glutes;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Technogym Leg Extension";47.5;17;"";;;;Quads & Glutes;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Technogym Leg Extension";47.5;15;"";;;;Quads & Glutes;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"DB Curl";11;16;"0rir";;;;Biceps;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"DB Curl";11;13;"";;;;Biceps;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"DB Curl";11;10;"";;;;Biceps;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"DB Curl";11;9;"";;;;Biceps;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Dumbell Skullcrusher";11;15;"";;;;Triceps;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Dumbell Skullcrusher";11;14;"";;;;Triceps;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Dumbell Skullcrusher";11;11;"";;;;Triceps;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Dumbell Skullcrusher";11;9;"";;;;Triceps;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Upright Barbell Row";32.5;15;"";;;;Delts;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Upright Barbell Row";32.5;13;"";;;;Delts;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Upright Barbell Row";32.5;11;"";;;;Delts;"Fullbody 1";81.55
2021-09-06 11:55;2021-09-06 13:43;"Upright Barbell Row";32.5;9;"";;;;Delts;"Fullbody 1";81.55
2021-09-03 15:34;2021-09-03 16:53;"SLDL";125;8;"";;;;Hamstrings;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"SLDL";125;7;"";;;;Hamstrings;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"SLDL";125;6;"";;;;Hamstrings;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"DB Fly";15;15;"";;;;Chest;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"DB Fly";15;11;"";;;;Chest;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"Decline Pushup";0;13;"";;;;Chest;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"Decline Pushup";0;10;"";;;;Chest;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"Straight Arm Pushdown";22.5;19;"+1";;;;Back;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"Straight Arm Pushdown";22.5;15;"";;;;Back;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"Straight Arm Pushdown";22.5;11;"";;;;Back;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"Plate Loaded Bicep Curl";20;17;"+1";;;;Biceps;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"Plate Loaded Bicep Curl";20;13;"Steg 6";;;;Biceps;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"Plate Loaded Bicep Curl";20;11;"";;;;Biceps;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"Plate Loaded Bicep Curl";20;9;"";;;;Biceps;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"Machine Lateral Raise";25;20;"";;;;Delts;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"Machine Lateral Raise";25;14;"Steg 4";;;;Delts;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"Machine Lateral Raise";25;12;"";;;;Delts;"Fullbody 4";81
2021-09-03 15:34;2021-09-03 16:53;"Machine Lateral Raise";25;15;"";;;;Delts;"Fullbody 4";81
2021-09-02 17:15;2021-09-02 18:59;"Hack Squat";107.5;13;"+2,5";;;;Quads & Glutes;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Hack Squat";107.5;11;"Fokusera manuellt att ta i med vänster ben";;;;Quads & Glutes;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Hack Squat";107.5;8;"";;;;Quads & Glutes;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Bench Press ";70;20;"Bracea gör stor skillnad +1";;;;Chest;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Bench Press ";70;15;"";;;;Chest;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Bench Press ";70;13;"";;;;Chest;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Bench Press ";70;10;"";;;;Chest;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Plate Loaded Row";70;16;"";;;;Back;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Plate Loaded Row";70;13;"";;;;Back;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Plate Loaded Row";70;10;"";;;;Back;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Dips";0;15;"";;;;Triceps;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Dips";0;13;"Vilade länge";;;;Triceps;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Dips";0;11;"";;;;Triceps;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Incline Curls";11;15;"";;;;Biceps;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Incline Curls";11;13;"Vilade länge";;;;Biceps;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Incline Curls";11;10;"";;;;Biceps;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Machine Lateral Raise";25;20;"";;;;Delts;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Machine Lateral Raise";25;14;"";;;;Delts;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"Machine Lateral Raise";25;12;"";;;;Delts;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"DB Lunges";20;32;"";;;;Quads & Glutes;"Fullbody 3";80.25
2021-09-02 17:15;2021-09-02 18:59;"DB Lunges";20;28;"";;;;Quads & Glutes;"Fullbody 3";80.25
2021-08-31 16:46;2021-08-31 18:18;"Pull Up";12.5;10;"+1";;;;Back;"Fullbody 2";81
2021-08-31 16:46;2021-08-31 18:18;"Pull Up";12.5;8;"";;;;Back;"Fullbody 2";81
2021-08-31 16:46;2021-08-31 18:18;"Pull Up";0;10;"";;;;Back;"Fullbody 2";81
2021-08-31 16:46;2021-08-31 18:18;"Plate Loaded Incline Press";65;15;"+2,5";;;;Chest;"Fullbody 2";81
2021-08-31 16:46;2021-08-31 18:18;"Plate Loaded Incline Press";65;11;"Steg 4";;;;Chest;"Fullbody 2";81
